UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4101,49053,"Boston, MA",16-03-2020,"PYMNTS surveyed 2K consumers about how COVID-19 has already changed their daily lives. @karenmpd dives into the results: https://t.co/og7fp8IEIY 

#coronavirus #covid19 https://t.co/DPikTnl6Xj",Neutral
4102,49054,"Washington, DC",16-03-2020,"People arent worried about ventilators we are worried about losing income, our homes, food, our LIVES! Stop bailing businesses out, who cares about the stock market in these times.. take care of our people. #Coronavirus",Negative
4103,49055,South Africa ??,16-03-2020,"Grocery store employees are extremely vulnerable to contracting #coronavirus.Just by virtue of being exposed to oncoming excessive #panicshopping crowds .  

Markets should consider maximizing self-check stations to reduce employee exposure.
#Makro #SelfQuarantine #Covid_19 https://t.co/1VafJCUMtf",Positive
4104,49056,"Sunnyvale, CA",16-03-2020,"? Consumer Reports suggests stocking up on 90+ days of your most important medication. Are you stocked up on your birth control? ? 

https://t.co/i4vHXhzuK6",Positive
4105,49057,"Windsor, Ontario",16-03-2020,"Consumers are on shaky ground as business grinds down because of COVID 19. We'll hear about consumer confidence from @shellykhagan . 
Listen here at 2:20  
https://t.co/IAYoLhtaZG",Positive
4106,49058,"Manchester, UK",16-03-2020,"Just been to the supermarket, absolute chaos. No toilet rolls, hardly any paracetamol, massive queues for all the tills.

If I snuff it as a result of COVID-19 I'm going to come back and haunt everyone who stockpiled.",Extremely Negative
4107,49059,Dja Dja Warrung Land,16-03-2020,"Quick question! How do you self-isolate if youre homeless?

Answer: you cant. You also cant go to the usual places for free meals, social support, etc, because theyre closing or offering limited services. 

Sucks to be homeless at any time. Sucks really hard now.",Negative
4108,49060,"Newcastle Upon Tyne, England",16-03-2020,"Really, really worried about how many little kids will go seriously hungry due to #coronavirus #COVID19 

The only meals some kids get are at school. They could be seriously hungry for weeks when they close

Especially also as stockpiling is denying food banks normal stock",Extremely Negative
4109,49061,castleford,16-03-2020,#COVID_19 #covid?19uk #QuarantineLife I have pre existing medical condition so I should isolate for 12 weeks but wife works at supermarket. How's that work.,Negative
4110,49062,"Haedo, Bs. As., Argentina",16-03-2020,Supermarket workers   homecare workers   postal workers   cleaning workers   Workers throughout services sectors now find themselves at the forefront of societies  efforts to contain the 19 pandemic We take a look at what measures are needed,Neutral
4111,49063,"England, Australia, USA",16-03-2020,#Oliverscampaign #coronavirus What type of food are people stock piling in case of being isolated,Negative
4112,49064,,16-03-2020,"I'm not going out shopping until all of this #Coronavirus has stopped.  Why are people fighting over food and loo rolls ?... I've just been staying in a lot then going for a short walk, knitting and shopping online...",Negative
4113,49065,"Boise, ID",16-03-2020,"Shit moms.. I just got done telling my kids how much fun were gonna have watching movies, playing outside, eating our stock pile of food for the next few weeks.. then I see yall talking about homeschool curriculum?? Is this what were doing??? y tho ? #covid19 #coronavirus",Positive
4114,49066,"Wicklow, Ireland",16-03-2020,This is how #COVID19ireland is being monitored back home. Looks draconian but #igetit #coronavirus #StayTheFHome #SocialDistancing #COVID19 #SelfIsolation #StopTheSpread #StopPanicBuying https://t.co/7NhQ9d48vE,Neutral
4115,49067,"Helsinki, Finland",16-03-2020,Supermarket scene - Posting in foreigners in Finland -group. #covid-19 https://t.co/aYDgVUAcUe,Neutral
4116,49068,127.255.255.255,16-03-2020,RON 95 price GO DOWN diesel price GO DOWN when public transports such as trains buses teksi amp e hailing service prices GO DOWN in Malaysia year 2020,Neutral
4117,49069,"University Park, PA",16-03-2020,"To combat #coronavirus &amp; protect staff &amp; customers, the @psucreamery retail store is closed until further notice. With the #COVID19 situation evolving rapidly, a reopen date is uncertain but the Creamery aims to continue to sell via wholesale &amp; online https://t.co/0c35u3vqED",Negative
4118,49070,Maidenhead UK,16-03-2020,@Jeremy_Hunt your public intervention on Covid 19 is not helping. You may disagree with the government's strategy but please do not actively campaign against the government. People are frightened. You are adding to their fears. That causes panic actions l,Extremely Negative
4119,49071,"Maryland, USA",16-03-2020,"#energytwitter Any takes on the impact of (1) oil price collapse; &amp; (2) fall in energy use from #Covid_19 on natural gas prices? Should we expect (a) over production and price drop, crushing coal use? or, (b) fall in production, price rise and shift to other fuels for power?",Negative
4120,49072,Denmark,16-03-2020,Youre welcome! Now #StopHoarding #StopPanicBuying #StayAtHome and #StaySafe amid the #coronavirus #COVID19 #CoronaVirusUpdates https://t.co/T3nZULlQwn,Positive
4121,49073,,16-03-2020,"The chief medical officer is currently telling Alan Jones on radio its stupid and silly people are buying two weeks worth of food. Perhaps, but he needs to tell the states, because at least one state government recommended exactly that! The inconsistency is gobsmacking ?",Positive
4122,49074,denial,16-03-2020,Covid 19 Pandemic Self Isolation Journal Day 1 10 30AM Mild panic sets in as to paraphrase H Simpson all we have in the house is the food we need to make food,Extremely Negative
4123,49075,"Baltimore, MD",16-03-2020,"Clothier @LandsEnd has closed all of its retail stores through March 29th due to coronavirus pandemic.   They will pay all of their employees during the time period.

This is their store at the Hunt Valley Towne Center.  #HuntValley #coronavirus https://t.co/DIwNzAOLeb",Negative
4124,49076,Philippines,16-03-2020,"There will be no trading and clearing and settlement at the PSE/SCCP tomorrow, March 17, 2020, until further notice, due to the enhanced community quarantine implemented in Luzon. https://t.co/V7zUiTMCiR",Negative
4125,49077,Soweto,16-03-2020,"The retail store owners right now
#CoronaVirusSA #Covid_19 https://t.co/yPcOWXV432",Neutral
4126,49078,United States,16-03-2020,"Just came back from the grocery store. Found milk but all the eggs were gone. Coronavirus is real y'all. 

#coronapocolypse #CoronavirusOutbreak #COVID2019",Neutral
4127,49079,,16-03-2020,"LVMH converting perfume factories to make hand sanitizer
What Retail leaders say about Covid-19
Ikea's eCommerce strategy
America's retailers start crowd control
Ulta Beauty stops store beauty services
#ecommerce #retail #dtc #coronapocalypse #covid19
https://t.co/rAfJ2l2cEQ https://t.co/wFRPxc3Qfi",Extremely Positive
4128,49080,"Sarawak, Malaysia",16-03-2020,"My dad's holidays postponed and need to be quarantined for 14 days at Dubai Hospital, for his safety. Our classes are postponed until 29th and we're using e-learning for classes. People panic buying foods and drinks at supermarket. This is so frustating! ?? 
#Covid_19",Negative
4129,49081,,16-03-2020,"Quarantine sucks as it leads to insure amount of online shopping ????
#coronavirus #shopping #QuarantineLife https://t.co/5Fu5xXZeaV",Negative
4130,49082,"Altus, Arkansas USA",16-03-2020,"Response to COVID-19 (Novel Coronavirus)

Post Winerys retail store, including The Trellis Room, will be CLOSED to the public Monday, March 16. Further closure or limited hours will be announced the following week, Mon.Mar.23rd. POST Wine available at local stores. Be well? https://t.co/e9WSaIP3mf",Positive
4131,49083,,16-03-2020,"Got contacted by my work saying I'll be out of work for a while due to this COVID-19 (coronavirus) outbreak. 
PayPal or Beemit me to support my online shopping addiction n also to pay for my groceries (wherever I can find them bc all the shelfs in supermarkets are empty)
???",Positive
4132,49084,"Patna, India",16-03-2020,"Stockup on compassion &amp; love
Not tissue papers 

#Covid19 #coronaoutbreak #falsepanic #coronavirus #worldshutdown",Extremely Positive
4133,49085,"New York, NY",16-03-2020,"Panic grocery shopping is not necessary and has put more people at risk. 

We talked to several supermarket employees, some of them elderly, who are worried about their own health as customers crowd their stores. 
https://t.co/emOKMbCnot",Extremely Negative
4134,49086,Michigan,16-03-2020,"Some #foodsafety tips during the #coronavirus outbreak, including those immunocompromised should opt for pre-packaging fruits and vegetables. https://t.co/fbbqOigShy",Neutral
4135,49087,Global,16-03-2020,"To help you eat well and limit your movement during the #coronavirus crisis, you can ?download #applications for smartphones that make it easier to recover food at any time:?Find a restaurant or grocery store near you that can deliver healthy meals to your home.",Extremely Positive
4136,49088,"Washington, D.C.",16-03-2020,"In the wake of COVID-19, we are working with agencies to secure access to allotments and ensure get cattle and sheep get to market and to consumer plates. Additional details will be shared as they become available. Please reach out with questions or concerns.",Extremely Positive
4137,49089,,16-03-2020,"COVID-19 is impacting supply chain, trade, the workforce and so much more. Weve put together a guide on what business leaders should know. Find it here: https://t.co/tCjOWvB2Y3 https://t.co/9bekwqH0G3",Neutral
4138,49090,Accra | Ghana,16-03-2020,"Those Pharmacies and shops selling hand sanitizers at ridiculous prices think they are being smart.. 
Your mothers and siblings will be infected by the same people who cant afford sanitizers at such high prices, then you will know how smart you are. #ignoranthumans 
#coronavirus https://t.co/htefeL9t0Z",Positive
4139,49091,MKE,16-03-2020,"Please let's do a LiL Math shall we. If 50 people can only be in the grocery store at one time. How many ACTUAL customers WILL be ALLOWED IN due to the number of workers? @KrogerSupport @kroger @walmarthelp @WoodmansFood
#Milwaukee  #coronavirus #HighRiskCovid19 #COVID2019",Positive
4140,49092,,16-03-2020,"How is tech giant Alibabas largest grocery store chain in Beijing faring amid the #coronavirus outbreak in China? 

@Selinawangtv checks it out and interviews their store manager #CoronavirusPandemic #COVID19 https://t.co/fVIc7iJZ0X",Neutral
4141,49093,Silicon Valley | SF | 39.5K Ft,16-03-2020,"MyPOV: chatter in the background is a full US lock down in 2-weeks. IF THIS IS TRUE, folks will want to make plans and stock up on food, water, things to do, cash, etc. 
Preppers are already there but this could last 4 wks during peak transmission
#coronavirus #covid19 #SARSCoV2",Positive
4142,49094,"Westfield, NJ",16-03-2020,Homebound due to COVID-19? Working in cramped conditions? How to Set Up a Home Workstation In Any Room | Coronavirus - Consumer Reports https://t.co/eeIVo0Ikuk,Neutral
4143,49095,,16-03-2020,"This guy is taking the whole #coronavirus in his stride. He's being sensible, not panicking and generally enjoying self-isolation. #StopPanicBuying #StaySafe #COVID19 #mainecoon https://t.co/p4B4OtM6zg",Positive
